consumer_id	consumer	class	file	first_line	surface_id	surface	surface_group	matched_name	name_kind	sites
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_inline_root_hoist_components.rs	30	s0	S0	stage	vize_s0	preferred	1
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_inline_root_hoist_components.rs	30	s1_to_s2	S1->S2	stage	vize_s1_to_s2	preferred	3
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_inline_root_hoist.rs	31	s0	S0	stage	vize_s0	preferred	1
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_inline_root_hoist.rs	31	s1_to_s2	S1->S2	stage	vize_s1_to_s2	preferred	3
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_inline_template_ref.rs	30	s0	S0	stage	vize_s0	preferred	2
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_inline_template_ref.rs	30	s1_to_s2	S1->S2	stage	vize_s1_to_s2	preferred	5
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_inline.rs	27	s0	S0	stage	vize_s0	preferred	1
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_inline.rs	27	s1_to_s2	S1->S2	stage	vize_s1_to_s2	preferred	3
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_is_ts.rs	28	s0	S0	stage	vize_s0	preferred	2
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_is_ts.rs	28	s1_to_s2	S1->S2	stage	vize_s1_to_s2	preferred	3
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_legacy_selector.rs	10	s0	S0	stage	vize_s0	preferred	3
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_memo.rs	21	s0	S0	stage	vize_s0	preferred	1
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_memo.rs	21	s1_to_s2	S1->S2	stage	vize_s1_to_s2	preferred	1
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_merged_const_handler.rs	31	s0	S0	stage	vize_s0	preferred	2
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_merged_const_handler.rs	31	s1_to_s2	S1->S2	stage	vize_s1_to_s2	preferred	3
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_module_mode.rs	22	s0	S0	stage	vize_s0	preferred	2
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_module_mode.rs	22	s1_to_s2	S1->S2	stage	vize_s1_to_s2	preferred	3
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_once.rs	21	s0	S0	stage	vize_s0	preferred	1
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_once.rs	21	s1_to_s2	S1->S2	stage	vize_s1_to_s2	preferred	1
compiler	Compiler	test/dev	crates/vize_atelier_dom/tests/davinci_s2_option_audit.rs	24	s1_to_s2	S1->S2	stage	vize_s1_to_s2	preferred	1
