consumer_id	consumer	class	file	first_line	surface_id	surface	surface_group	matched_name	name_kind	sites
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/native/emit/text.rs	6	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/native/validate.rs	18	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/native/validate/attach.rs	7	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/native/validate/attach.rs	7	raw_oxc	raw OXC	raw	oxc_allocator	raw	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/native/validate/component.rs	4	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/native/validate/component.rs	4	raw_oxc	raw OXC	raw	oxc_allocator	raw	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/native/validate/control.rs	9	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/native/validate/ident.rs	135	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/native/validate/ident.rs	135	raw_oxc	raw OXC	raw	oxc_syntax	raw	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/native/validate/model.rs	5	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/native/validate/operands.rs	4	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/native/validate/operands.rs	4	raw_oxc	raw OXC	raw	oxc_allocator	raw	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/native/validate/order.rs	3	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/native/validate/slots.rs	6	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/native/validate/tree.rs	4	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/retained.rs	11	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/retained.rs	11	s2	S2	stage	vize_s2	preferred	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/retained.rs	11	raw_oxc	raw OXC	raw	oxc_allocator	raw	2
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/templates.rs	7	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/templates.rs	7	s1_to_s2	S1->S2	stage	vize_s1_to_s2	preferred	2
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/tests.rs	6	s0	S0	stage	vize_carton	compat	4
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/tests.rs	6	s1	S1	stage	vize_s1	preferred	1
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/tests.rs	6	s1_to_s2	S1->S2	stage	vize_s1_to_s2	preferred	1
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/tests/attributes.rs	5	s0	S0	stage	vize_carton	compat	2
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/tests/attributes.rs	5	s1	S1	stage	vize_s1	preferred	1
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/tests/attributes.rs	5	s1_to_s2	S1->S2	stage	vize_s1_to_s2	preferred	1
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/tests/components.rs	5	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/tests/control.rs	5	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/tests/elements.rs	4	s0	S0	stage	vize_carton	compat	1
